Statistik,Gebiet,Geschlecht,Jahre,Alter ,Sterbedatum,Sterbefaelle,Qualitaetskennzeichen
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,Insgesamt,14.10.,2180,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,Insgesamt,15.10.,2164,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,Insgesamt,16.10.,1999,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,Insgesamt,17.10.,2140,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,Insgesamt,18.10.,2202,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,Insgesamt,19.10.,2161,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,Insgesamt,20.10.,2243,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,Insgesamt,21.10.,2322,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,Insgesamt,22.10.,2204,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,Insgesamt,23.10.,2155,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,Insgesamt,24.10.,2245,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,Insgesamt,25.10.,2242,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,Insgesamt,26.10.,2116,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,Insgesamt,27.10.,2250,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,Insgesamt,28.10.,2250,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,Insgesamt,29.10.,2166,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,Insgesamt,30.10.,2216,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,Insgesamt,31.10.,2218,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,Insgesamt,01.11.,2149,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,Insgesamt,02.11.,2238,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,Insgesamt,03.11.,2200,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,Insgesamt,04.11.,2263,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,Insgesamt,05.11.,2107,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,Insgesamt,06.11.,1974,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,Insgesamt,07.11.,2085,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,Insgesamt,08.11.,2214,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,Insgesamt,09.11.,2198,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,Insgesamt,10.11.,2149,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,Insgesamt,11.11.,2302,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,Insgesamt,12.11.,2235,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,Insgesamt,13.11.,2131,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,Insgesamt,14.11.,2154,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,Insgesamt,15.11.,2251,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,Insgesamt,16.11.,2284,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,Insgesamt,17.11.,2266,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,Insgesamt,18.11.,2300,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,Insgesamt,19.11.,2169,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,Insgesamt,20.11.,2187,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,Insgesamt,21.11.,2229,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,Insgesamt,22.11.,2293,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,Insgesamt,23.11.,2261,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,Insgesamt,24.11.,2356,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,Insgesamt,25.11.,2454,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,Insgesamt,26.11.,2396,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,Insgesamt,27.11.,2291,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,Insgesamt,28.11.,2449,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,Insgesamt,29.11.,2380,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,Insgesamt,30.11.,2374,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,Insgesamt,01.12.,2457,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,Insgesamt,02.12.,2437,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,Insgesamt,03.12.,2455,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,Insgesamt,04.12.,2314,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,Insgesamt,05.12.,2463,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,Insgesamt,06.12.,2317,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,Insgesamt,07.12.,2402,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,Insgesamt,08.12.,2401,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,Insgesamt,09.12.,2298,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,Insgesamt,10.12.,2285,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,Insgesamt,11.12.,2190,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,Insgesamt,12.12.,2389,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,Insgesamt,13.12.,2346,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,Insgesamt,14.12.,2283,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,Insgesamt,15.12.,2458,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,Insgesamt,16.12.,2456,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,Insgesamt,17.12.,2372,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,Insgesamt,18.12.,2382,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,Insgesamt,19.12.,2342,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,Insgesamt,20.12.,2379,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,Insgesamt,21.12.,2383,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,Insgesamt,22.12.,2304,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,Insgesamt,23.12.,2343,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,Insgesamt,24.12.,2372,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,Insgesamt,25.12.,2377,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,Insgesamt,26.12.,2343,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,Insgesamt,27.12.,2411,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,Insgesamt,28.12.,2448,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,Insgesamt,29.12.,2483,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,Insgesamt,30.12.,2289,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2005,Insgesamt,31.12.,2452,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,Insgesamt,821627,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,01.01.,2399,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,02.01.,2464,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,03.01.,2400,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,04.01.,2374,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,05.01.,2354,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,06.01.,2375,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,07.01.,2341,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,08.01.,2363,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,09.01.,2303,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,10.01.,2332,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,11.01.,2444,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,12.01.,2410,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,13.01.,2473,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,14.01.,2307,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,15.01.,2380,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,16.01.,2470,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,17.01.,2466,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,18.01.,2465,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,19.01.,2383,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,20.01.,2533,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,21.01.,2365,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,22.01.,2309,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,23.01.,2380,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,24.01.,2335,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,25.01.,2454,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,26.01.,2436,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,27.01.,2385,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,28.01.,2474,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,29.01.,2252,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,30.01.,2419,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,31.01.,2382,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,01.02.,2445,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,02.02.,2340,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,03.02.,2479,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,04.02.,2345,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,05.02.,2474,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,06.02.,2473,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,07.02.,2469,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,08.02.,2402,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,09.02.,2484,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,10.02.,2480,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,11.02.,2320,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,12.02.,2277,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,13.02.,2389,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,14.02.,2412,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,15.02.,2543,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,16.02.,2452,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,17.02.,2415,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,18.02.,2321,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,19.02.,2214,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,20.02.,2403,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,21.02.,2357,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,22.02.,2386,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,23.02.,2312,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,24.02.,2342,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,25.02.,2299,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,26.02.,2208,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,27.02.,2412,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,28.02.,2339,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,29.02.,X,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,01.03.,2417,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,02.03.,2369,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,03.03.,2501,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,04.03.,2434,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,05.03.,2348,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,06.03.,2326,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,07.03.,2366,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,08.03.,2389,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,09.03.,2393,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,10.03.,2539,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,11.03.,2295,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,12.03.,2304,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,13.03.,2315,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,14.03.,2345,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,15.03.,2399,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,16.03.,2339,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,17.03.,2385,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,18.03.,2332,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,19.03.,2281,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,20.03.,2437,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,21.03.,2392,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,22.03.,2329,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,23.03.,2382,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,24.03.,2433,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,25.03.,2446,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,26.03.,2203,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,27.03.,2452,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,28.03.,2436,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,29.03.,2282,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,30.03.,2399,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,31.03.,2412,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,01.04.,2369,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,02.04.,2295,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,03.04.,2385,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,04.04.,2318,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,05.04.,2352,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,06.04.,2235,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,07.04.,2259,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,08.04.,2323,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,09.04.,2241,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,10.04.,2433,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,11.04.,2223,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,12.04.,2262,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,13.04.,2365,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,14.04.,2287,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,15.04.,2273,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,16.04.,2222,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,17.04.,2229,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,18.04.,2238,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,19.04.,2214,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,20.04.,2330,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,21.04.,2198,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,22.04.,2331,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,23.04.,2148,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,24.04.,2302,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,25.04.,2337,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,26.04.,2201,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,27.04.,2219,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,28.04.,2181,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,29.04.,2183,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,30.04.,2152,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,01.05.,2151,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,02.05.,2246,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,03.05.,2286,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,04.05.,2203,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,05.05.,2352,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,06.05.,2266,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,07.05.,2236,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,08.05.,2293,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,09.05.,2365,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,10.05.,2262,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,11.05.,2295,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,12.05.,2280,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,13.05.,2280,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,14.05.,2207,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,15.05.,2161,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,16.05.,2200,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,17.05.,2291,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,18.05.,2200,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,19.05.,2181,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,20.05.,2092,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,21.05.,2031,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,22.05.,2198,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,23.05.,2107,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,24.05.,2110,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,25.05.,2073,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,26.05.,2143,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,27.05.,1991,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,28.05.,2123,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,29.05.,2064,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,30.05.,2033,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,31.05.,2117,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,01.06.,2178,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,02.06.,2195,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,03.06.,2206,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,04.06.,2141,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,05.06.,2078,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,06.06.,2213,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,07.06.,2161,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,08.06.,2170,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,09.06.,2193,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,10.06.,2245,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,11.06.,2260,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,12.06.,2385,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,13.06.,2426,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,14.06.,2558,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,15.06.,2365,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,16.06.,2268,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,17.06.,2172,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,18.06.,2073,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,19.06.,2389,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,20.06.,2232,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,21.06.,2221,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,22.06.,2129,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,23.06.,2060,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,24.06.,2069,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,25.06.,2210,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,26.06.,2326,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,27.06.,2141,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,28.06.,2086,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,29.06.,2017,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,30.06.,2010,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,01.07.,2094,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,02.07.,2080,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,03.07.,2141,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,04.07.,2392,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2006,Insgesamt,05.07.,2429,e
